The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown.	programs	1
The battery life is amazing, the versitility is outstanding.	battery life	1
The battery life is amazing, the versitility is outstanding.	versitility	1
Vista is a nightmare.	Vista	0
The program came with the computer and works beautifully.	program	1
the hinge design forced you to place various connections all around the computer, left right and front.	hinge design	0
I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.	screen	1
I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.	display	1
The So called laptop Runs to Slow and I hate it!	Runs	0
Charger seems large for this class of computer.	Charger	0
I dislike the quality and the placement of the speakers.	speakers	0
The screen graphics and clarity, and sharpness are great.	screen graphics	1
The screen graphics and clarity, and sharpness are great.	clarity	1
The screen graphics and clarity, and sharpness are great.	sharpness	1
So I called customer support (which is good too) and they went through it and it is just a safety feature and it does not affect performance at all, I just chose to hide the message.	customer support	1
The unibody design is edgy and durable.	unibody design	1
STOPPED BOOTING UP less than a week after my one-year warranty was up.	BOOTING UP	0
But, for the cost this is a winner.	cost	1
Later it held zero charge and its replacement worked for less than three months.	charge	0
Also, the battery does not last very long at all.	battery	0
I bought it from HSN because it was "bundled" with extra software, but as it turns out, that software just crashes it more often.....	software	0
I constantly had to send my laptop in for services every 3 months and it always seems to be the same problem that they said they had already fixed.	services	0
Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers.	performance	1
Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers.	speed	1
Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers.	use	1
I was sorly disapointed to discover that HP (what I thought was a reputable company) wouldn't honor the warrenty when the fan blade fell apart.	warrenty	0
I was sorly disapointed to discover that HP (what I thought was a reputable company) wouldn't honor the warrenty when the fan blade fell apart.	fan blade	0
More times that not the screen pops up saying I have a bad internet connection, or the page can't be displayed.	internet connection	0
Do yourself a favor and invest in a few external harddrives if you are planning on purchasing this laptop.	external harddrives	0
I don't understand why only Windows 7 Starter is included.	Windows 7 Starter	0
While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.	functionality	1
While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.	value	1
While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.	simplicity	1
While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.	look	1
My macbook is so much better looking and so thin!	looking	1
The ease of use is wonderful.	use	1
-When battery life went to 4 hours or less, took it to the MacHouse Amsterdam for repair (26th of August).	battery life	0
The battery gets so HOT it is scary.	battery	0
Best thing is I can use existing 32 bit old programs.	programs	1
It's so nice to look at and the keys are easy to type with.	keys	1
It's so nice to look at and the keys are easy to type with.	look	1
I am forever changed and will no longer buy a Windows based machine for personal use.	Windows	0
The only thing I would change about it is the mouse keys.	mouse keys	0
It is absolutely horrible to use, despite all its so called advanced features.	features	0
It is absolutely horrible to use, despite all its so called advanced features.	use	0
I have to keep turning it until it decides to lower and there is no mute.	mute	0
It's still beautiful and has better color reproduction than I could ever expect from a notebook.	color reproduction	1
He loves it and it is easy to use and well the schools start teaching the kids early about computers so it was easy for him to get started.	use	1
u can do what u want in just few seconds, even to start up your computer takes few seconds.	start up	1
Also, macbooks come with much more features which are so cool!	features	1
They have developed excellent proprietary software for editing video and pictures and I'm looking forward to utilizing these tools on the regular.	proprietary software	1
Getting the Apple Care plan is a must.	Apple Care plan	1
The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.	processor	1
The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.	memory	1
The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.	hard drive	1
The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.	web cam	1
The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.	screen	1
The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.	features	1
The only downfall is the battery only last 1.5-2.0 hrs when not plugged in.	battery	0
The graphics on this computer are also stellar - very clear and vivid.	graphics	1
Aside from the trial software and the short battery life, lack of a webcam, its great.	trial software	0
Aside from the trial software and the short battery life, lack of a webcam, its great.	battery life	0
Aside from the trial software and the short battery life, lack of a webcam, its great.	webcam	0
As a die-hard Windows enthusiast, I shunned the idea of a Mac until this point.	Windows	1
I think that if it is the motherboard again so soon that they should replace it.	motherboard	0
The computer loads in about a 1/10th of the time that my PC did, and I have all of the programs that were on my PC.	programs	1
The computer loads in about a 1/10th of the time that my PC did, and I have all of the programs that were on my PC.	loads	1
Graphics are clean and sharp, internet interfaces are seamless.	Graphics	1
Graphics are clean and sharp, internet interfaces are seamless.	internet interfaces	1
The newer black keyboard took a little bit away from the previous gray one which looked really slick, but it is still a great notebook!	black keyboard	0
Sony parts reliability and quality of service is recenlty the worst.	service	0
As with any laptop not purchased with software options, it comes with a lot of what I consider useless applications.	software options	0
As with any laptop not purchased with software options, it comes with a lot of what I consider useless applications.	applications	0
Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.	Office	1
It just works flawlessly!	works	1
Do you think I purposely "destroy" my netbook, so that I can demand a new set? Do you think it's fun to take public transport all the way to the service center and get a non-satisfactory solution? Or rather NO solution.	service center	0
I'm having the laptop returned unrepaired since paying $176 every 3  months just isn't worth it (that's about how long the port seems to  last).	port	0
also the battery is completely shot.	battery	0
/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...	cooling system	1
/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...	grafics card	1
/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...	LED backlit screen	1
/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...	8GB RAM	1
The biggest problem is that the box had no instructions in it.	instructions	0
But after using it a couple of weeks, the overall operation is poor.	operation	0
Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.	value	1
Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.	built	1
Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.	works	1
Screen is crystal clear and the system is very responsive.	Screen	1
Screen is crystal clear and the system is very responsive.	system	1
Or the cursor would show up some place else.	cursor	0
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.	operate	1
it might be something deep within Windows, for I was unable to create a disk image on my hard drive.	Windows	0
it might be something deep within Windows, for I was unable to create a disk image on my hard drive.	hard drive	0
it might be something deep within Windows, for I was unable to create a disk image on my hard drive.	disk image	0
The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!	track pad	1
The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!	track pad	1
Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.	disc drive	0
Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.	drive	0
First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.	Appleworks	0
First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.	word processing program	0
Battery is not upgradable to a longer life battery.	Battery	0
Battery is not upgradable to a longer life battery.	battery	0
apple has a reputation and is well known for its easy usage.	usage	1
Returned laptop for a 3rd repair and it came back with previous problems fixed (except for speaker grill) but the unit started locking up during use and eventually would not operate at all.	speaker grill	0
I just plug this into my 22" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.	MacOSX	1
I just plug this into my 22" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.	Windows 7	1
Love the graphics, awesome programs (including Garageband), and really cool default background.	graphics	1
Love the graphics, awesome programs (including Garageband), and really cool default background.	programs	1
Love the graphics, awesome programs (including Garageband), and really cool default background.	Garageband	1
Love the graphics, awesome programs (including Garageband), and really cool default background.	default background	1
Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.	screen	1
Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.	island backlit keyboard	1
Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.	multi-touch mouse	1
Overall, I experienced a huge change in that my mac runs pretty fast compared to my old PC.	runs	1
It also came with a built it web cam which is great because I can see an communicate with my family members back home.	built it web cam	1
Good monitor and performed well.	monitor	1
Good monitor and performed well.	performed	1
It was secure and easy to navigate.	navigate	1
I was a little weary at purchasing another 13" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.	graphics cards	1
The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.	book	0
They are by far the easiest systems to actually learn about computers with.	systems	1
The video card is great for media, and above average for gaming, but not a gamers first choice.	gaming	1
The video card is great for media, and above average for gaming, but not a gamers first choice.	media	1
Apparently there is a manufacturing defect, something with the amount of thermal paste.	thermal paste	0
Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.	internals	0
Took several hours with customer support before I could even start the PC out of the box.	customer support	0
Asus facial recognition doesn't work and windows logon isn't either.	facial recognition	0
Asus facial recognition doesn't work and windows logon isn't either.	windows logon	0
Windows Vista makes this computer almost unusable for online service.	Windows Vista	0
Windows Vista makes this computer almost unusable for online service.	online service	0
I contacted Acer and they are giving me FREE recovery DVDs, so don't go and pay for them, just ask for them and they should give them to you.	recovery DVDs	1
Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.	carry	1
Can listen to my music and watch my videos with ease and with a great display.	display	1
The performance is awesome.	performance	1
The display is beyond horrible.	display	0
There is hardly any memory on the computer's hard drive.	memory	0
There is hardly any memory on the computer's hard drive.	hard drive	0
Actually, I had noticed the one on the sales floor also didn't have sound!	sound	0
the laptop preformed pretty well.	preformed	1
I loved the netbook (minus the fact that it was windows OS) until this started happening.	windows OS	0
The minute you fire it up it's all good, very easy user interface.	user interface	1
I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired.	warrenty	0
Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.	iDVD	1
Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.	program	1
Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.	program	1
After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.	battery	0
I love the easy to see screen, and It works well for work, persoal or just play.	screen	1
I love the easy to see screen, and It works well for work, persoal or just play.	works	1
the mouse pad and buttons are the worst i've ever seen.	mouse pad	0
the mouse pad and buttons are the worst i've ever seen.	buttons	0
Awesome graphics!	graphics	1
It really is perfect for work and play.	play	1
It really is perfect for work and play.	work	1
The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).	Intel i processors	0
The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).	edge	0
The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).	edges	0
One drawback I noticed was sound quality via USB.	sound quality via USB	0
The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.	battery life	0
The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.	warranty	0
I have had another Mac, but it got slow due to an older operating system.	operating system	0
That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.	Windows XP drivers	0
That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.	sound card	0
That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.	Windows 7	1
I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.	features	1
I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.	budget	1
Was disappointed to find out that the model had been discontinued, apparently because of known motherboard problems.	motherboard	0
Also the speakers are not very loud, But it is a netbook.	speakers	0
LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET!	PRICE	1
Just a black screen!	screen	0
A key contributor that led me to Mac is the art aspect.	art aspect	1
Eventually my battery wouldn't charge, so unless I had it plugged in it wouldn't even power on.	battery	0
Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.	surfing	1
My first problem was with the pre-loaded Norton Firewall/Security program.	pre-loaded Norton Firewall/Security program	0
I had a USB connect but, i can't use it because it is not compatible.	USB connect	0
Accordingly, I have decided to NEVER purchase another HP product (my five year old Compaq) lasted 5-years before the hard drive crashed.	hard drive	0
I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).	expense	0
I love the multi-touch trackpad.	multi-touch trackpad	1
HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.	extended warranties	0
HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.	cost	0
Not too much "junk" software to remove.	software	1
System is loosing about 20% of performance because of that.	performance	0
System is loosing about 20% of performance because of that.	System	0
It is easy to use, good quality and good price.	quality	1
It is easy to use, good quality and good price.	price	1
It is easy to use, good quality and good price.	use	1
The hard drive crashed as well, and I had to buy a new  power cord.	hard drive	0
The hard drive crashed as well, and I had to buy a new  power cord.	power cord	0
Another issue I have with it is the battery.	battery	0
That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.	speakers	1
That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.	subwoofer	1
That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.	bluetooth enabled	0
My MacBook Pro works like a dream, it has never overheated, or even been slightly warm for that matter.	works	1
I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.	size	1
I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.	size	1
Easy to carry, can be taken anywhere, can be hooked up to printers,headsets.	carry	1
also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.	keyboard	0
also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.	keyboard	0
When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.	programs	0
When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.	drivers	0
Love that it doesn't take up space like a regular computer.	space	1
So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.	genius bar staff	0
Needs Power and Mouse Cable to Plug in back instead of side, In the way of operating a mouse in small area.	Mouse Cable	0
Needs Power and Mouse Cable to Plug in back instead of side, In the way of operating a mouse in small area.	mouse	0
-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.	Wireless	1
I agree with the previous comment that ASUS TECH SUPPORT IS HORRIBLE WHICH IS A CON IN MY OPINION.	ASUS TECH SUPPORT	0
In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.	screen	0
In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.	screen	0
In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.	display	0
the mouse on the pad, the left button always sticks.	left button	0
i have tried to charge on different batteries with no luck.	batteries	0
I would recommend this computer to anyone searching for the perfect laptop, and the battery life is amazing.	battery life	1
We use the built in tools often, iTunes is open nearly every day and works great with my iPhone.	iTunes	1
the size of has actually help me out quite a bit by me being able to fit it in an already full backpack and to use it at a resturant where the food on the table is always so space consuming.	size	1
True quality at a great price!	quality	1
True quality at a great price!	price	1
Not easy to carry.	carry	0
The programs that come standard with the Leopard running system are enough for the average person to run all the basics.	programs	1
So what am I supposed to do?  The LG service center cannot provide me the "service" when it is called the "service center".	LG service center	0
So what am I supposed to do?  The LG service center cannot provide me the "service" when it is called the "service center".	service center	0
So what am I supposed to do?  The LG service center cannot provide me the "service" when it is called the "service center".	service	0
The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.	Material	1
The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.	Specs	0
The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.	performs	1
After doing extensive research, macconnection had the lowest price on the 15" MBP i5.	price	1
I am ADDICTED to photo booth!	photo booth	1
The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.	operating system	1
The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.	user interface	1
The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.	multi-touch track pad	1
Hard disk - The new editions gives you more hard disk space (500GB instead of 320GB) but time has taught me never to trust an internal hard disk.	hard disk space	1
It is extremely portable and easily connects to WIFI at the library and elsewhere.	connects to WIFI	1
First things first, Macbook pro has many applications to make life easier, unlike the windows computers.	applications	1
First things first, Macbook pro has many applications to make life easier, unlike the windows computers.	windows	0
And the screen on this thing is absolutely amazing for high quality videos and movies and gaming.	screen	1
And the screen on this thing is absolutely amazing for high quality videos and movies and gaming.	gaming	1
I considered I may have too much on the computer, but after looking, there was plenty of space and that is not the issue.	space	1
i must keep it plugged in at all times because it will not keep a charge for longer than four minutes.	charge	0
Summary: I've had this laptop for 2 months, out of the blue the power adapter stops working.	power adapter	0
I saw walmart had the same computer for about $650 but still knowing what I know now,I would not buy it at that price.	price	0
Now mainboard is broken, have to wait for a new one.	mainboard	0
The speed difference is next to NOTHING for a mac, and the hard drive can be manually upgraded or you could just buy a $60 500gb external hard drive.	speed	0
2.The wireless card is low quality.	wireless card	0
The people are frustrating to work with, the product itself is very cheaply made, and the accessories are less than satisfactory.	accessories	0
They offer the best warranty in the business, and don't 3rd party it out like Toshiba.	warranty	1
The only problems are the sound isnt very loud I have to wear headphones.	sound	0
Again- windows based machines were not giving me anything to work with!	windows	0
i love the size of the computer since i play games on it.	size	1
There are no viruses or spyware to worry about like on a Windows computer.	Windows	0
To be honest i think it was faulty equipment or something but idk.	equipment	0
I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.	size	1
I love its solid build, light wt and excellent battery life (for now).	build	1
I love its solid build, light wt and excellent battery life (for now).	wt	1
I love its solid build, light wt and excellent battery life (for now).	battery life	1
while about 8 years ago, I hope that the quality has changed.	quality	0
The difference is it's a whole lot of fun using the laptop now, still learning the Apple navigation, but is fun and comes with a lot of cool apps.	apps	1
The battery holds up well, it's built very solidly, and runs fast.	battery	1
The battery holds up well, it's built very solidly, and runs fast.	built	1
The battery holds up well, it's built very solidly, and runs fast.	runs	1
Sound card is limited though.	Sound card	0
This is a nicely sized laptop with lots of processing power and long battery life.	processing power	1
This is a nicely sized laptop with lots of processing power and long battery life.	battery life	1
This is a nicely sized laptop with lots of processing power and long battery life.	sized	1
The only thing I can imagine is that Sony jumped on early specifications for Vista requirements from Microsoft and designed it to those inadequate requirements.	Vista	0
The display is awesome.	display	1
It took several weeks just to get them to acknowledge that I owned the warranty.	warranty	0
-Computer crashed frequently and battery life decreased very quickly.	battery life	0
Every driver on the drivers/applications DVD is everything you will need for a reload.	driver	1
Every driver on the drivers/applications DVD is everything you will need for a reload.	drivers/applications DVD	1
It's also fairly easy to use the Operating System.	Operating System	1
We figure that after everything HIS pc actually ended up costing $350 more than my original Mac.	costing	0
So having the AC plug go out on me and get lose or I could actually here it inside my computer on two of the three times is not good.	AC plug	0
Peformance is good for the price.	Peformance	1
Peformance is good for the price.	price	1
The computer is currently in West Verginia doe to the method of shipping choosen by Toshiba.	shipping	0
Summary: HP knew they were shipping out bad BIOS and did nothing proactive to resolve it.	BIOS	0
I had 3 months when the ports started going out.	ports	0
The improvements to the OS have been relatively gradual, but substantive.	OS	1
It is super easy to use.	use	1
Many of my classmates computers hard drives crashed.	hard drives	0
Ease of use is just one of the benefits I love about my Mac.	use	1
The 13" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.	shipping	1
The 13" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.	price	1
The 13" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.	budget	1
The sheer power and flexibility makes the MacBook Pro a must have for any techie!	power	1
The sheer power and flexibility makes the MacBook Pro a must have for any techie!	flexibility	1
The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV.	HDMI port	0
The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV.	S-video port	0
The speakers on it are useless too.	speakers	0
Iphoto is great for adding pictures right to facebook and other social networking sites.	Iphoto	1
In early May I got it back and this time I only had it back for 1 day before it had a NEW issue so it was sent back in for the 6th time they "expedited" the repairs so I was only supposed to have to be without it for 3 days and it was supposed to be fixed, by a "Senior Tech".	Senior Tech	0
Some features arent friendly ( volume wheel, sound quality, etc.	volume wheel	0
Some features arent friendly ( volume wheel, sound quality, etc.	sound quality	0
Some features arent friendly ( volume wheel, sound quality, etc.	features	0
A cheaper price should not equal a "cheap" product.	price	1
Adjust the sensitivity since it's not that responsive to begin with.	sensitivity	0
After a couple of years, my battery life began to diminish but was replaced for free due to a company-wide recall of my particular battery.	battery	0
The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.	battery life	0
The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.	case	0
The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.	core applications	0
The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.	system	0
Later it held zero charge and its replacement worked for less than three months.	charge	0
The company sent me a whole new cord overnight and apologized.	cord	1
It's even easy to hook up to other wireless networks.	hook up to other wireless networks	1
Also, I have had alot of trouble with the shift key to go to other lines.	shift key	0
The rep did not even answer my question, I had to ask him, if he understood what I ask or if he spoke english because he didn't even try to acknowledge my question.	rep	0
It gives me the power and speed that I need to run all the programs I use to edit.	power	1
It gives me the power and speed that I need to run all the programs I use to edit.	speed	1
iLife is easily compatible with Microsoft Office so you can send and receive files from a PC.	iLife	1
As a computer science student in college, I find that the portability, longevity, and ease of use of this computer make me (shockingly) want to do homework more;	portability	1
As a computer science student in college, I find that the portability, longevity, and ease of use of this computer make me (shockingly) want to do homework more;	longevity	1
As a computer science student in college, I find that the portability, longevity, and ease of use of this computer make me (shockingly) want to do homework more;	use	1
Fully charged, the MacBook Pro can last about five hours unplugged.	charged	1
For me, keys were starting to get stuck and wouldn't type very well.	keys	0
can't reinstall with standard os cd because of proprietary hardware drivers.	standard os cd	0
can't reinstall with standard os cd because of proprietary hardware drivers.	proprietary hardware drivers	0
There is a small red circle next to it with a x in the middle, and when I click on it it says: " Consider replacing your battery" and it does not hold full charge.	charge	0
The computer was two weeks late in delivery because HP forgot to complete the required import paperwork.	delivery	0
I have been very pleased with the performance of this laptop.	performance	1
I bought it for my mom and she reports that the battery life lasts all day for her, it's very lightweight, and the response for the computing she's doing (Internet focused activity: mail, research, etc.) is excellent;	battery life	1
I bought it for my mom and she reports that the battery life lasts all day for her, it's very lightweight, and the response for the computing she's doing (Internet focused activity: mail, research, etc.) is excellent;	response	1
It is sleek and lightweight and charges quickly when needed.	charges	1
also you may need to charge it once a day, if for medium use every thing fast and easy with mac  the size and look is the most feature that attracted me to it.	size	1
also you may need to charge it once a day, if for medium use every thing fast and easy with mac  the size and look is the most feature that attracted me to it.	look	1
also you may need to charge it once a day, if for medium use every thing fast and easy with mac  the size and look is the most feature that attracted me to it.	feature	1
Also the display is exceptional!	display	1
Learning all of the keyboard shortcuts only took a few minutes to get used to as some of the shortcuts are the same on Windows machines.	keyboard shortcuts	1
little short on RAM but you get what you pay for.	RAM	0
It didn't come with any software installed outside of windows media, but for the price, I was very pleased with the condition and the overall product.	software	0
It didn't come with any software installed outside of windows media, but for the price, I was very pleased with the condition and the overall product.	price	1
THEN, one month after the warranty expired, the replacement charger went.	replacement charger	0
I love a "pc" but I was ready for a change and tired of the windows system.	windows system	0
Your cursor will end up all over the freaking place,,,it's not uncommon for me to accidentally delete words, sentences, paragraphs because of this mousepad.	cursor	0
Your cursor will end up all over the freaking place,,,it's not uncommon for me to accidentally delete words, sentences, paragraphs because of this mousepad.	mousepad	0
Other installed features, such as certain printer software, are also most attractive.	features	1
Other installed features, such as certain printer software, are also most attractive.	printer software	1
company provides UPS shipping, fast, great!	shipping	1
I would tell the technician I knew exactly what was wrong with it but they did not listen and I had to go through a bunch of junk to get them to tell me I needed to send the computer in.	technician	0
It is easy to use, has great screen quality, and every so light weight.	screen quality	1
It is easy to use, has great screen quality, and every so light weight.	use	1
Great product, very easy to use and great graphics.	graphics	1
Great product, very easy to use and great graphics.	use	1
The iLife software that comes with the computer is so simple to use and produces a great finished product.	iLife software	1
The iLife software that comes with the computer is so simple to use and produces a great finished product.	use	1
The built-in webcam is great for Skype and similar video-chat services.	built-in webcam	1
While I mostly use it for email, internet and gaming, I'm confident all other applications live up to the high standard I've come to appreciate from Mac laptops.	applications	1
This laptop looks great on the surface: 17" inch screen, good  price-point, nice appearance, boots up quickly, runs fast etc.	17" inch screen	1
This laptop looks great on the surface: 17" inch screen, good  price-point, nice appearance, boots up quickly, runs fast etc.	price-point	1
This laptop looks great on the surface: 17" inch screen, good  price-point, nice appearance, boots up quickly, runs fast etc.	appearance	1
This laptop looks great on the surface: 17" inch screen, good  price-point, nice appearance, boots up quickly, runs fast etc.	boots up	1
This laptop looks great on the surface: 17" inch screen, good  price-point, nice appearance, boots up quickly, runs fast etc.	runs	1
The apple systems are over priced luxurys that arn't worth what they are being charged for, this model's specifications are far from being impressive and they only thing you get out of this is the apple name.	specifications	0
